student_id,course_id,week_number,resource_id,resource_type,activity_type,timestamp,duration_seconds,quiz_score,forum_posts,prior_gpa,final_grade
STU-0095,CS-201,8,CS-201-FOR-008,FORUM,COMMENT,2026-03-04T20:44:54+00:00,81,,0,3.74,78.5
STU-0095,CS-201,8,CS-201-FOR-006,FORUM,POST,2026-03-05T02:22:37+00:00,225,,1,3.74,78.5
STU-0095,CS-201,8,CS-201-FOR-006,FORUM,VIEW,2026-03-05T18:19:22+00:00,479,,0,3.74,78.5
STU-0095,CS-201,8,CS-201-QUI-004,QUIZ,SUBMIT,2026-03-05T18:46:53+00:00,263,75.7,0,3.74,78.5
STU-0095,CS-201,8,CS-201-VID-007,VIDEO,VIEW,2026-03-06T02:37:46+00:00,1148,,0,3.74,78.5
STU-0095,CS-201,8,CS-201-QUI-001,QUIZ,VIEW,2026-03-06T03:23:14+00:00,721,,0,3.74,78.5
STU-0095,CS-201,8,CS-201-LAB-005,LAB,SUBMIT,2026-03-06T08:19:34+00:00,914,,0,3.74,78.5
STU-0095,CS-201,8,CS-201-QUI-006,QUIZ,VIEW,2026-03-06T11:34:41+00:00,1131,,0,3.74,78.5
STU-0095,CS-201,8,CS-201-QUI-001,QUIZ,SUBMIT,2026-03-06T20:41:42+00:00,665,84.01,0,3.74,78.5
STU-0095,CS-201,8,CS-201-LAB-005,LAB,DOWNLOAD,2026-03-06T21:35:23+00:00,730,,0,3.74,78.5
STU-0095,CS-201,8,CS-201-LAB-002,LAB,DOWNLOAD,2026-03-07T16:38:12+00:00,2971,,0,3.74,78.5
STU-0095,CS-201,8,CS-201-LAB-004,LAB,SUBMIT,2026-03-08T05:00:49+00:00,2056,,0,3.74,78.5
STU-0095,CS-201,8,CS-201-VID-006,VIDEO,DOWNLOAD,2026-03-08T05:02:38+00:00,1310,,0,3.74,78.5
STU-0095,CS-201,8,CS-201-FOR-002,FORUM,POST,2026-03-08T10:09:20+00:00,338,,1,3.74,78.5
STU-0095,CS-201,8,CS-201-QUI-001,QUIZ,SUBMIT,2026-03-08T12:39:02+00:00,446,88.2,0,3.74,78.5
STU-0095,CS-201,8,CS-201-FOR-004,FORUM,COMMENT,2026-03-08T22:23:18+00:00,123,,0,3.74,78.5
STU-0095,CS-201,8,CS-201-QUI-005,QUIZ,SUBMIT,2026-03-09T01:00:29+00:00,475,83.29,0,3.74,78.5
STU-0095,CS-201,8,CS-201-REA-003,READING,VIEW,2026-03-09T01:23:01+00:00,171,,0,3.74,78.5
STU-0095,CS-201,8,CS-201-FOR-002,FORUM,POST,2026-03-09T07:20:39+00:00,416,,1,3.74,78.5
STU-0095,CS-201,8,CS-201-FOR-002,FORUM,POST,2026-03-09T07:25:44+00:00,239,,1,3.74,78.5
STU-0095,CS-201,9,CS-201-LAB-003,LAB,VIEW,2026-03-09T23:40:55+00:00,2876,,0,3.74,78.5
STU-0095,CS-201,9,CS-201-QUI-004,QUIZ,SUBMIT,2026-03-11T00:02:35+00:00,930,92.83,0,3.74,78.5
STU-0095,CS-201,9,CS-201-REA-006,READING,DOWNLOAD,2026-03-11T00:37:18+00:00,558,,0,3.74,78.5
STU-0095,CS-201,9,CS-201-LAB-003,LAB,SUBMIT,2026-03-11T01:37:34+00:00,825,,0,3.74,78.5
STU-0095,CS-201,9,CS-201-FOR-002,FORUM,COMMENT,2026-03-11T01:39:25+00:00,481,,0,3.74,78.5
STU-0095,CS-201,9,CS-201-QUI-008,QUIZ,VIEW,2026-03-11T03:06:01+00:00,854,,0,3.74,78.5
STU-0095,CS-201,9,CS-201-LAB-003,LAB,DOWNLOAD,2026-03-12T12:00:24+00:00,2070,,0,3.74,78.5
STU-0095,CS-201,9,CS-201-QUI-005,QUIZ,VIEW,2026-03-12T15:16:36+00:00,555,,0,3.74,78.5
STU-0095,CS-201,9,CS-201-VID-006,VIDEO,DOWNLOAD,2026-03-13T12:00:15+00:00,919,,0,3.74,78.5
STU-0095,CS-201,9,CS-201-LAB-005,LAB,SUBMIT,2026-03-14T00:36:07+00:00,2026,,0,3.74,78.5
STU-0095,CS-201,9,CS-201-QUI-005,QUIZ,VIEW,2026-03-14T20:42:05+00:00,612,,0,3.74,78.5
STU-0095,CS-201,9,CS-201-LAB-006,LAB,VIEW,2026-03-15T00:25:38+00:00,1486,,0,3.74,78.5
STU-0095,CS-201,9,CS-201-REA-004,READING,DOWNLOAD,2026-03-15T01:43:02+00:00,272,,0,3.74,78.5
STU-0095,CS-201,9,CS-201-LAB-005,LAB,SUBMIT,2026-03-15T01:46:10+00:00,1304,,0,3.74,78.5
STU-0095,CS-201,9,CS-201-REA-001,READING,VIEW,2026-03-15T16:18:22+00:00,1445,,0,3.74,78.5
STU-0095,CS-201,9,CS-201-REA-003,READING,VIEW,2026-03-15T23:52:27+00:00,1372,,0,3.74,78.5
STU-0095,CS-201,9,CS-201-VID-007,VIDEO,DOWNLOAD,2026-03-16T02:06:36+00:00,697,,0,3.74,78.5
STU-0095,CS-201,9,CS-201-VID-002,VIDEO,DOWNLOAD,2026-03-16T07:04:31+00:00,380,,0,3.74,78.5
STU-0095,CS-201,10,CS-201-LAB-003,LAB,SUBMIT,2026-03-17T00:49:59+00:00,3100,,0,3.74,78.5
STU-0095,CS-201,10,CS-201-VID-001,VIDEO,VIEW,2026-03-17T06:03:44+00:00,207,,0,3.74,78.5
STU-0095,CS-201,10,CS-201-FOR-004,FORUM,POST,2026-03-17T08:57:36+00:00,332,,1,3.74,78.5
STU-0095,CS-201,10,CS-201-QUI-003,QUIZ,VIEW,2026-03-17T16:12:30+00:00,383,,0,3.74,78.5
STU-0095,CS-201,10,CS-201-VID-003,VIDEO,DOWNLOAD,2026-03-17T16:55:54+00:00,1282,,0,3.74,78.5
STU-0095,CS-201,10,CS-201-LAB-003,LAB,VIEW,2026-03-17T17:37:56+00:00,2273,,0,3.74,78.5
STU-0095,CS-201,10,CS-201-QUI-004,QUIZ,VIEW,2026-03-18T14:57:03+00:00,649,,0,3.74,78.5
STU-0095,CS-201,10,CS-201-REA-007,READING,DOWNLOAD,2026-03-19T00:28:07+00:00,1080,,0,3.74,78.5
STU-0095,CS-201,10,CS-201-VID-002,VIDEO,DOWNLOAD,2026-03-19T10:09:23+00:00,764,,0,3.74,78.5
STU-0095,CS-201,10,CS-201-LAB-001,LAB,VIEW,2026-03-19T11:48:26+00:00,3176,,0,3.74,78.5
STU-0095,CS-201,10,CS-201-FOR-002,FORUM,COMMENT,2026-03-19T14:23:03+00:00,179,,0,3.74,78.5
STU-0095,CS-201,10,CS-201-QUI-003,QUIZ,SUBMIT,2026-03-19T16:38:57+00:00,1154,93.32,0,3.74,78.5
STU-0095,CS-201,10,CS-201-LAB-005,LAB,DOWNLOAD,2026-03-19T17:10:38+00:00,2611,,0,3.74,78.5
STU-0095,CS-201,10,CS-201-FOR-006,FORUM,COMMENT,2026-03-19T18:33:11+00:00,263,,0,3.74,78.5
STU-0095,CS-201,10,CS-201-LAB-003,LAB,DOWNLOAD,2026-03-20T06:53:49+00:00,1774,,0,3.74,78.5
STU-0095,CS-201,10,CS-201-REA-004,READING,DOWNLOAD,2026-03-21T07:34:54+00:00,1554,,0,3.74,78.5
STU-0095,CS-201,10,CS-201-QUI-007,QUIZ,VIEW,2026-03-22T05:46:48+00:00,470,,0,3.74,78.5
STU-0095,CS-201,10,CS-201-LAB-004,LAB,VIEW,2026-03-22T08:43:03+00:00,2072,,0,3.74,78.5
STU-0095,CS-201,10,CS-201-VID-002,VIDEO,DOWNLOAD,2026-03-22T12:35:12+00:00,182,,0,3.74,78.5
STU-0095,CS-201,10,CS-201-FOR-006,FORUM,COMMENT,2026-03-22T13:03:00+00:00,465,,0,3.74,78.5
STU-0095,CS-201,10,CS-201-VID-007,VIDEO,VIEW,2026-03-22T16:36:53+00:00,1134,,0,3.74,78.5
STU-0095,CS-201,10,CS-201-QUI-003,QUIZ,SUBMIT,2026-03-23T01:24:03+00:00,795,80.62,0,3.74,78.5
STU-0095,CS-201,10,CS-201-QUI-004,QUIZ,SUBMIT,2026-03-23T06:28:36+00:00,892,82.65,0,3.74,78.5
STU-0095,CS-201,10,CS-201-FOR-003,FORUM,COMMENT,2026-03-23T07:52:27+00:00,576,,0,3.74,78.5
STU-0095,CS-201,11,CS-201-LAB-004,LAB,DOWNLOAD,2026-03-23T09:39:35+00:00,3581,,0,3.74,78.5
STU-0095,CS-201,11,CS-201-FOR-002,FORUM,COMMENT,2026-03-24T01:26:08+00:00,502,,0,3.74,78.5
STU-0095,CS-201,11,CS-201-VID-005,VIDEO,DOWNLOAD,2026-03-24T05:49:49+00:00,454,,0,3.74,78.5
STU-0095,CS-201,11,CS-201-VID-008,VIDEO,DOWNLOAD,2026-03-24T08:24:19+00:00,809,,0,3.74,78.5
STU-0095,CS-201,11,CS-201-REA-007,READING,VIEW,2026-03-24T08:31:02+00:00,350,,0,3.74,78.5
STU-0095,CS-201,11,CS-201-VID-004,VIDEO,DOWNLOAD,2026-03-25T16:44:36+00:00,1342,,0,3.74,78.5
STU-0095,CS-201,11,CS-201-FOR-008,FORUM,VIEW,2026-03-25T22:01:39+00:00,487,,0,3.74,78.5
STU-0095,CS-201,11,CS-201-REA-005,READING,DOWNLOAD,2026-03-26T10:44:28+00:00,1637,,0,3.74,78.5
STU-0095,CS-201,11,CS-201-FOR-007,FORUM,COMMENT,2026-03-26T12:44:59+00:00,346,,0,3.74,78.5
STU-0095,CS-201,11,CS-201-VID-001,VIDEO,DOWNLOAD,2026-03-26T13:50:42+00:00,960,,0,3.74,78.5
STU-0095,CS-201,11,CS-201-REA-004,READING,VIEW,2026-03-26T15:41:10+00:00,1693,,0,3.74,78.5
STU-0095,CS-201,11,CS-201-LAB-007,LAB,DOWNLOAD,2026-03-27T02:13:56+00:00,1995,,0,3.74,78.5
STU-0095,CS-201,11,CS-201-VID-004,VIDEO,DOWNLOAD,2026-03-27T13:51:34+00:00,711,,0,3.74,78.5
STU-0095,CS-201,11,CS-201-REA-008,READING,VIEW,2026-03-28T08:19:28+00:00,1104,,0,3.74,78.5
STU-0095,CS-201,11,CS-201-LAB-002,LAB,VIEW,2026-03-28T21:24:26+00:00,2492,,0,3.74,78.5
STU-0095,CS-201,11,CS-201-QUI-002,QUIZ,VIEW,2026-03-29T02:37:57+00:00,1111,,0,3.74,78.5
STU-0095,CS-201,11,CS-201-FOR-006,FORUM,VIEW,2026-03-29T06:55:44+00:00,435,,0,3.74,78.5
STU-0095,CS-201,11,CS-201-LAB-003,LAB,SUBMIT,2026-03-29T08:27:54+00:00,1045,,0,3.74,78.5
STU-0095,CS-201,11,CS-201-REA-002,READING,DOWNLOAD,2026-03-29T09:10:05+00:00,539,,0,3.74,78.5
STU-0095,CS-201,11,CS-201-REA-005,READING,VIEW,2026-03-29T17:45:39+00:00,586,,0,3.74,78.5
STU-0095,CS-201,12,CS-201-REA-002,READING,DOWNLOAD,2026-03-30T10:23:05+00:00,1678,,0,3.74,78.5
STU-0095,CS-201,12,CS-201-FOR-006,FORUM,POST,2026-03-30T11:13:10+00:00,230,,1,3.74,78.5
STU-0095,CS-201,12,CS-201-QUI-004,QUIZ,VIEW,2026-03-30T21:43:58+00:00,1131,,0,3.74,78.5
STU-0095,CS-201,12,CS-201-QUI-003,QUIZ,VIEW,2026-03-31T17:54:07+00:00,555,,0,3.74,78.5
STU-0095,CS-201,12,CS-201-LAB-003,LAB,DOWNLOAD,2026-03-31T19:35:48+00:00,2721,,0,3.74,78.5
STU-0095,CS-201,12,CS-201-FOR-005,FORUM,POST,2026-03-31T19:43:46+00:00,514,,1,3.74,78.5
STU-0095,CS-201,12,CS-201-LAB-004,LAB,DOWNLOAD,2026-04-01T01:11:30+00:00,1133,,0,3.74,78.5
STU-0095,CS-201,12,CS-201-REA-001,READING,DOWNLOAD,2026-04-01T09:09:31+00:00,793,,0,3.74,78.5
STU-0095,CS-201,12,CS-201-VID-004,VIDEO,VIEW,2026-04-01T13:26:17+00:00,1493,,0,3.74,78.5
STU-0095,CS-201,12,CS-201-VID-007,VIDEO,VIEW,2026-04-02T15:00:07+00:00,607,,0,3.74,78.5
STU-0095,CS-201,12,CS-201-FOR-003,FORUM,COMMENT,2026-04-02T18:47:56+00:00,238,,0,3.74,78.5
STU-0095,CS-201,12,CS-201-REA-003,READING,DOWNLOAD,2026-04-03T04:32:16+00:00,1285,,0,3.74,78.5
STU-0095,CS-201,12,CS-201-FOR-007,FORUM,POST,2026-04-03T10:56:53+00:00,409,,1,3.74,78.5
STU-0095,CS-201,12,CS-201-FOR-003,FORUM,VIEW,2026-04-03T17:31:51+00:00,403,,0,3.74,78.5
STU-0095,CS-201,12,CS-201-REA-004,READING,VIEW,2026-04-04T01:57:28+00:00,1421,,0,3.74,78.5
STU-0095,CS-201,12,CS-201-REA-001,READING,VIEW,2026-04-04T06:16:10+00:00,948,,0,3.74,78.5
STU-0095,CS-201,12,CS-201-QUI-007,QUIZ,SUBMIT,2026-04-04T21:17:53+00:00,1156,88.13,0,3.74,78.5
STU-0095,CS-201,12,CS-201-LAB-003,LAB,VIEW,2026-04-05T03:51:17+00:00,3511,,0,3.74,78.5
STU-0095,CS-201,12,CS-201-QUI-001,QUIZ,SUBMIT,2026-04-05T04:07:05+00:00,845,72.88,0,3.74,78.5
STU-0095,CS-201,12,CS-201-VID-006,VIDEO,VIEW,2026-04-05T11:35:14+00:00,354,,0,3.74,78.5
STU-0095,CS-201,12,CS-201-QUI-002,QUIZ,VIEW,2026-04-05T12:16:45+00:00,291,,0,3.74,78.5
STU-0095,CS-201,12,CS-201-QUI-003,QUIZ,VIEW,2026-04-05T15:50:24+00:00,876,,0,3.74,78.5
STU-0095,CS-201,12,CS-201-FOR-003,FORUM,COMMENT,2026-04-05T17:50:37+00:00,154,,0,3.74,78.5
STU-0095,CS-201,12,CS-201-FOR-003,FORUM,VIEW,2026-04-05T18:07:45+00:00,147,,0,3.74,78.5
STU-0095,CS-201,12,CS-201-FOR-004,FORUM,COMMENT,2026-04-05T18:42:51+00:00,462,,0,3.74,78.5
STU-0095,CS-201,12,CS-201-REA-004,READING,DOWNLOAD,2026-04-05T22:07:16+00:00,233,,0,3.74,78.5
STU-0095,CS-201,12,CS-201-FOR-006,FORUM,VIEW,2026-04-06T02:25:40+00:00,325,,0,3.74,78.5
STU-0095,CS-201,12,CS-201-QUI-008,QUIZ,SUBMIT,2026-04-06T04:09:29+00:00,796,87.92,0,3.74,78.5
STU-0096,CS-201,1,CS-201-REA-005,READING,DOWNLOAD,2026-01-13T01:54:08+00:00,863,,0,2.22,27.41
STU-0096,CS-201,1,CS-201-QUI-006,QUIZ,VIEW,2026-01-14T05:24:46+00:00,374,,0,2.22,27.41
STU-0096,CS-201,1,CS-201-VID-007,VIDEO,DOWNLOAD,2026-01-16T03:35:34+00:00,507,,0,2.22,27.41
STU-0096,CS-201,2,CS-201-VID-006,VIDEO,VIEW,2026-01-25T08:12:31+00:00,1141,,0,2.22,27.41
STU-0096,CS-201,3,CS-201-QUI-002,QUIZ,VIEW,2026-01-26T10:46:17+00:00,898,,0,2.22,27.41
STU-0096,CS-201,3,CS-201-REA-004,READING,DOWNLOAD,2026-01-29T04:03:11+00:00,431,,0,2.22,27.41
STU-0096,CS-201,4,CS-201-REA-003,READING,VIEW,2026-02-06T00:02:46+00:00,247,,0,2.22,27.41
STU-0096,CS-201,4,CS-201-QUI-007,QUIZ,SUBMIT,2026-02-06T05:16:52+00:00,530,42.57,0,2.22,27.41
STU-0096,CS-201,4,CS-201-VID-004,VIDEO,DOWNLOAD,2026-02-06T09:05:47+00:00,215,,0,2.22,27.41
STU-0096,CS-201,4,CS-201-QUI-003,QUIZ,SUBMIT,2026-02-08T12:45:56+00:00,272,35.4,0,2.22,27.41
STU-0096,CS-201,6,CS-201-REA-004,READING,DOWNLOAD,2026-02-16T16:43:25+00:00,805,,0,2.22,27.41
STU-0096,CS-201,6,CS-201-REA-002,READING,VIEW,2026-02-19T04:20:03+00:00,459,,0,2.22,27.41
STU-0096,CS-201,6,CS-201-QUI-003,QUIZ,VIEW,2026-02-20T05:48:25+00:00,1174,,0,2.22,27.41
STU-0096,CS-201,7,CS-201-VID-006,VIDEO,DOWNLOAD,2026-02-27T07:54:37+00:00,845,,0,2.22,27.41
STU-0096,CS-201,7,CS-201-FOR-003,FORUM,COMMENT,2026-02-27T07:56:39+00:00,531,,0,2.22,27.41
STU-0096,CS-201,7,CS-201-REA-003,READING,VIEW,2026-02-27T23:34:02+00:00,1201,,0,2.22,27.41
STU-0096,CS-201,8,CS-201-VID-002,VIDEO,VIEW,2026-03-04T18:56:38+00:00,530,,0,2.22,27.41
STU-0096,CS-201,10,CS-201-REA-004,READING,DOWNLOAD,2026-03-17T15:47:44+00:00,1550,,0,2.22,27.41
STU-0096,CS-201,10,CS-201-QUI-005,QUIZ,VIEW,2026-03-18T11:34:47+00:00,1006,,0,2.22,27.41
STU-0096,CS-201,12,CS-201-REA-001,READING,VIEW,2026-04-04T13:43:34+00:00,639,,0,2.22,27.41
STU-0096,CS-201,12,CS-201-VID-008,VIDEO,DOWNLOAD,2026-04-05T09:33:32+00:00,416,,0,2.22,27.41
STU-0096,CS-201,12,CS-201-REA-001,READING,VIEW,2026-04-05T21:36:02+00:00,404,,0,2.22,27.41
STU-0097,CS-201,1,CS-201-REA-003,READING,DOWNLOAD,2026-01-14T01:39:35+00:00,921,,0,2.71,39.71
STU-0097,CS-201,1,CS-201-VID-008,VIDEO,DOWNLOAD,2026-01-16T18:51:31+00:00,534,,0,2.71,39.71
STU-0097,CS-201,1,CS-201-REA-003,READING,DOWNLOAD,2026-01-17T14:32:11+00:00,1131,,0,2.71,39.71
STU-0097,CS-201,2,CS-201-REA-005,READING,VIEW,2026-01-19T14:37:05+00:00,410,,0,2.71,39.71
STU-0097,CS-201,2,CS-201-LAB-007,LAB,DOWNLOAD,2026-01-20T22:34:10+00:00,1073,,0,2.71,39.71
STU-0097,CS-201,2,CS-201-VID-001,VIDEO,VIEW,2026-01-21T12:11:27+00:00,1342,,0,2.71,39.71
STU-0097,CS-201,2,CS-201-REA-002,READING,VIEW,2026-01-21T15:34:19+00:00,784,,0,2.71,39.71
STU-0097,CS-201,2,CS-201-VID-005,VIDEO,DOWNLOAD,2026-01-21T20:16:15+00:00,389,,0,2.71,39.71
STU-0097,CS-201,2,CS-201-QUI-002,QUIZ,VIEW,2026-01-24T06:19:03+00:00,269,,0,2.71,39.71
STU-0097,CS-201,2,CS-201-VID-001,VIDEO,DOWNLOAD,2026-01-25T22:31:24+00:00,875,,0,2.71,39.71
STU-0097,CS-201,3,CS-201-VID-003,VIDEO,VIEW,2026-01-27T07:04:42+00:00,551,,0,2.71,39.71
STU-0097,CS-201,3,CS-201-QUI-007,QUIZ,VIEW,2026-01-27T08:36:40+00:00,598,,0,2.71,39.71
STU-0097,CS-201,3,CS-201-VID-005,VIDEO,DOWNLOAD,2026-01-27T18:11:08+00:00,1086,,0,2.71,39.71
STU-0097,CS-201,3,CS-201-REA-006,READING,VIEW,2026-01-27T20:18:01+00:00,516,,0,2.71,39.71
STU-0097,CS-201,3,CS-201-VID-004,VIDEO,DOWNLOAD,2026-01-28T01:37:08+00:00,1024,,0,2.71,39.71
STU-0097,CS-201,3,CS-201-REA-003,READING,VIEW,2026-01-28T16:41:57+00:00,955,,0,2.71,39.71
STU-0097,CS-201,3,CS-201-REA-001,READING,VIEW,2026-01-30T00:04:51+00:00,1601,,0,2.71,39.71
STU-0097,CS-201,3,CS-201-VID-006,VIDEO,DOWNLOAD,2026-01-30T00:58:24+00:00,565,,0,2.71,39.71
STU-0097,CS-201,3,CS-201-VID-004,VIDEO,VIEW,2026-01-30T04:21:11+00:00,497,,0,2.71,39.71
STU-0097,CS-201,3,CS-201-REA-005,READING,VIEW,2026-01-31T23:23:07+00:00,933,,0,2.71,39.71
STU-0097,CS-201,3,CS-201-REA-006,READING,DOWNLOAD,2026-02-01T07:09:50+00:00,1461,,0,2.71,39.71
STU-0097,CS-201,3,CS-201-VID-001,VIDEO,DOWNLOAD,2026-02-01T17:26:10+00:00,843,,0,2.71,39.71
STU-0097,CS-201,3,CS-201-VID-008,VIDEO,DOWNLOAD,2026-02-01T19:43:12+00:00,925,,0,2.71,39.71
STU-0097,CS-201,3,CS-201-QUI-007,QUIZ,VIEW,2026-02-01T20:46:38+00:00,846,,0,2.71,39.71
STU-0097,CS-201,3,CS-201-REA-001,READING,VIEW,2026-02-02T04:01:20+00:00,208,,0,2.71,39.71
STU-0097,CS-201,4,CS-201-VID-008,VIDEO,DOWNLOAD,2026-02-02T11:01:14+00:00,783,,0,2.71,39.71
STU-0097,CS-201,4,CS-201-QUI-005,QUIZ,VIEW,2026-02-02T16:05:21+00:00,360,,0,2.71,39.71
STU-0097,CS-201,4,CS-201-REA-006,READING,VIEW,2026-02-02T19:11:00+00:00,820,,0,2.71,39.71
STU-0097,CS-201,4,CS-201-REA-003,READING,VIEW,2026-02-02T22:15:34+00:00,795,,0,2.71,39.71
STU-0097,CS-201,4,CS-201-REA-001,READING,DOWNLOAD,2026-02-03T04:17:42+00:00,1476,,0,2.71,39.71
STU-0097,CS-201,4,CS-201-QUI-003,QUIZ,SUBMIT,2026-02-03T09:14:38+00:00,308,71.68,0,2.71,39.71
STU-0097,CS-201,4,CS-201-QUI-002,QUIZ,SUBMIT,2026-02-03T09:42:47+00:00,846,96.39,0,2.71,39.71
STU-0097,CS-201,4,CS-201-QUI-004,QUIZ,VIEW,2026-02-03T17:03:53+00:00,1142,,0,2.71,39.71
STU-0097,CS-201,4,CS-201-FOR-005,FORUM,POST,2026-02-03T23:15:53+00:00,574,,1,2.71,39.71
STU-0097,CS-201,4,CS-201-VID-006,VIDEO,VIEW,2026-02-04T01:34:41+00:00,1048,,0,2.71,39.71
STU-0097,CS-201,4,CS-201-VID-006,VIDEO,DOWNLOAD,2026-02-05T03:22:35+00:00,1197,,0,2.71,39.71
STU-0097,CS-201,4,CS-201-REA-006,READING,VIEW,2026-02-05T17:09:11+00:00,1604,,0,2.71,39.71
STU-0097,CS-201,4,CS-201-QUI-001,QUIZ,VIEW,2026-02-05T20:12:29+00:00,596,,0,2.71,39.71
STU-0097,CS-201,4,CS-201-REA-006,READING,VIEW,2026-02-06T17:13:25+00:00,963,,0,2.71,39.71
STU-0097,CS-201,4,CS-201-QUI-001,QUIZ,SUBMIT,2026-02-06T21:28:30+00:00,447,56.64,0,2.71,39.71
STU-0097,CS-201,4,CS-201-VID-007,VIDEO,VIEW,2026-02-07T10:08:00+00:00,238,,0,2.71,39.71
STU-0097,CS-201,4,CS-201-QUI-007,QUIZ,SUBMIT,2026-02-07T13:42:47+00:00,709,71.56,0,2.71,39.71
STU-0097,CS-201,4,CS-201-REA-004,READING,VIEW,2026-02-08T14:34:39+00:00,186,,0,2.71,39.71
STU-0097,CS-201,4,CS-201-VID-004,VIDEO,DOWNLOAD,2026-02-09T05:52:11+00:00,307,,0,2.71,39.71
STU-0097,CS-201,5,CS-201-VID-001,VIDEO,DOWNLOAD,2026-02-11T11:36:17+00:00,1305,,0,2.71,39.71
STU-0097,CS-201,5,CS-201-VID-008,VIDEO,DOWNLOAD,2026-02-11T19:26:27+00:00,745,,0,2.71,39.71
STU-0097,CS-201,5,CS-201-REA-005,READING,DOWNLOAD,2026-02-12T00:16:21+00:00,945,,0,2.71,39.71
STU-0097,CS-201,5,CS-201-QUI-002,QUIZ,SUBMIT,2026-02-12T03:39:24+00:00,1145,61.17,0,2.71,39.71
STU-0097,CS-201,5,CS-201-LAB-003,LAB,VIEW,2026-02-13T06:38:29+00:00,3489,,0,2.71,39.71
STU-0097,CS-201,5,CS-201-QUI-006,QUIZ,SUBMIT,2026-02-13T16:39:52+00:00,665,78.77,0,2.71,39.71
STU-0097,CS-201,5,CS-201-VID-003,VIDEO,DOWNLOAD,2026-02-14T04:29:09+00:00,1106,,0,2.71,39.71
STU-0097,CS-201,6,CS-201-VID-002,VIDEO,DOWNLOAD,2026-02-17T13:29:12+00:00,410,,0,2.71,39.71
STU-0097,CS-201,6,CS-201-REA-002,READING,DOWNLOAD,2026-02-19T02:28:20+00:00,1567,,0,2.71,39.71
STU-0097,CS-201,6,CS-201-QUI-007,QUIZ,VIEW,2026-02-19T05:06:02+00:00,978,,0,2.71,39.71
STU-0097,CS-201,6,CS-201-VID-005,VIDEO,VIEW,2026-02-19T08:57:58+00:00,297,,0,2.71,39.71
STU-0097,CS-201,6,CS-201-REA-003,READING,DOWNLOAD,2026-02-20T04:37:26+00:00,1308,,0,2.71,39.71
STU-0097,CS-201,6,CS-201-REA-005,READING,VIEW,2026-02-20T23:23:10+00:00,1706,,0,2.71,39.71
STU-0097,CS-201,6,CS-201-REA-003,READING,VIEW,2026-02-21T06:40:58+00:00,1124,,0,2.71,39.71
STU-0097,CS-201,6,CS-201-VID-007,VIDEO,VIEW,2026-02-21T15:51:17+00:00,1366,,0,2.71,39.71
STU-0097,CS-201,6,CS-201-QUI-002,QUIZ,VIEW,2026-02-21T20:11:08+00:00,388,,0,2.71,39.71
STU-0097,CS-201,6,CS-201-VID-004,VIDEO,VIEW,2026-02-21T20:57:35+00:00,1234,,0,2.71,39.71
STU-0097,CS-201,6,CS-201-VID-005,VIDEO,DOWNLOAD,2026-02-21T21:39:52+00:00,1134,,0,2.71,39.71
STU-0097,CS-201,6,CS-201-QUI-001,QUIZ,VIEW,2026-02-21T22:12:47+00:00,988,,0,2.71,39.71
STU-0097,CS-201,6,CS-201-VID-007,VIDEO,DOWNLOAD,2026-02-22T03:48:40+00:00,346,,0,2.71,39.71
STU-0097,CS-201,6,CS-201-LAB-005,LAB,VIEW,2026-02-22T15:10:32+00:00,2582,,0,2.71,39.71
STU-0097,CS-201,6,CS-201-REA-002,READING,DOWNLOAD,2026-02-23T01:33:06+00:00,1041,,0,2.71,39.71
STU-0097,CS-201,7,CS-201-VID-002,VIDEO,VIEW,2026-02-23T13:34:55+00:00,505,,0,2.71,39.71
STU-0097,CS-201,7,CS-201-FOR-001,FORUM,POST,2026-02-24T02:34:22+00:00,246,,1,2.71,39.71
STU-0097,CS-201,7,CS-201-VID-004,VIDEO,VIEW,2026-02-25T05:10:55+00:00,370,,0,2.71,39.71
STU-0097,CS-201,7,CS-201-REA-005,READING,VIEW,2026-02-25T05:51:26+00:00,1162,,0,2.71,39.71
STU-0097,CS-201,7,CS-201-VID-004,VIDEO,VIEW,2026-02-25T09:05:26+00:00,198,,0,2.71,39.71
STU-0097,CS-201,7,CS-201-LAB-004,LAB,VIEW,2026-02-28T06:22:32+00:00,1697,,0,2.71,39.71
STU-0097,CS-201,7,CS-201-QUI-005,QUIZ,SUBMIT,2026-03-02T07:01:39+00:00,688,67.08,0,2.71,39.71
STU-0097,CS-201,7,CS-201-VID-004,VIDEO,DOWNLOAD,2026-03-02T07:50:07+00:00,301,,0,2.71,39.71
STU-0097,CS-201,8,CS-201-VID-001,VIDEO,VIEW,2026-03-02T22:53:45+00:00,1439,,0,2.71,39.71
STU-0097,CS-201,8,CS-201-VID-008,VIDEO,DOWNLOAD,2026-03-04T06:13:51+00:00,450,,0,2.71,39.71
STU-0097,CS-201,8,CS-201-QUI-008,QUIZ,SUBMIT,2026-03-04T08:17:33+00:00,625,33.52,0,2.71,39.71
STU-0097,CS-201,8,CS-201-VID-006,VIDEO,DOWNLOAD,2026-03-04T09:39:26+00:00,318,,0,2.71,39.71
STU-0097,CS-201,8,CS-201-REA-002,READING,VIEW,2026-03-04T11:34:52+00:00,657,,0,2.71,39.71
STU-0097,CS-201,8,CS-201-REA-005,READING,DOWNLOAD,2026-03-04T12:15:54+00:00,1545,,0,2.71,39.71
